 No.,ID,Pos.(X),Pos.(Y),Pos.(Z),Data(X),Data(Y),Data(Z),Main Data,Displacement,Prn Cos(X),Prn Cos(Y),Prn Cos(Z),
2634,15750,2.80439e+01,2.13289e+00,1.00000e+00,-,-,-,8.59914e+00,3.23583e-02,-,-,-,
2633,15447,2.82378e+01,1.84948e+00,1.00000e+00,-,-,-,8.83938e+00,3.21737e-02,-,-,-,
2632,15701,3.62470e+01,-2.81547e+00,1.00000e+00,-,-,-,9.08773e+00,2.28594e-02,-,-,-,
2631,15527,1.47816e+01,2.60859e+00,1.00000e+00,-,-,-,9.08235e+00,5.76709e-02,-,-,-,
2630,15518,1.40897e+01,3.22655e+00,1.00000e+00,-,-,-,9.13903e+00,5.85227e-02,-,-,-,
2629,15663,2.38304e+01,-4.69579e+00,1.00000e+00,-,-,-,9.04680e+00,4.51215e-02,-,-,-,
2628,15731,1.86242e+01,4.36951e+00,1.00000e+00,-,-,-,1.05821e+01,5.04376e-02,-,-,-,
2627,15586,2.29007e+01,-4.43811e+00,1.00000e+00,-,-,-,6.46189e+00,4.66811e-02,-,-,-,
2626,15745,1.74826e+01,4.38073e+00,1.00000e+00,-,-,-,1.08927e+01,5.26966e-02,-,-,-,
2625,15563,1.82159e+01,4.67995e+00,1.00000e+00,-,-,-,1.12762e+01,5.10922e-02,-,-,-,
2624,15598,2.86852e+01,4.53880e+00,1.00000e+00,-,-,-,9.53125e+00,2.94342e-02,-,-,-,
2623,15679,1.47944e+01,4.09435e+00,1.00000e+00,-,-,-,8.30877e+00,5.74621e-02,-,-,-,
2622,15414,2.14711e+01,-3.68825e+00,1.00000e+00,-,-,-,1.40313e+01,4.97491e-02,-,-,-,
2621,15364,1.90063e+01,5.00000e+00,1.00000e+00,-,-,-,1.12445e+01,4.93155e-02,-,-,-,
2620,15734,2.37440e+01,-1.66622e+00,1.00000e+00,-,-,-,8.57614e+00,4.27145e-02,-,-,-,
2619,15604,2.14043e+01,-4.69267e+00,1.00000e+00,-,-,-,1.54429e+01,5.00612e-02,-,-,-,
2618,15619,3.56945e+01,-4.74323e+00,1.00000e+00,-,-,-,8.55626e+00,2.72575e-02,-,-,-,
2617,15538,1.55266e+01,4.81344e+00,1.00000e+00,-,-,-,1.34138e+01,5.59996e-02,-,-,-,
2616,15484,3.50310e+01,-4.54118e+00,1.00000e+00,-,-,-,9.62197e+00,2.69048e-02,-,-,-,
2615,15580,3.38819e+01,-4.79434e+00,1.00000e+00,-,-,-,8.41247e+00,2.80402e-02,-,-,-,
2614,15648,3.54755e+01,-2.17809e+00,1.00000e+00,-,-,-,9.62047e+00,2.21611e-02,-,-,-,
2613,15704,3.47800e+01,-1.71424e+00,1.00000e+00,-,-,-,9.72780e+00,2.20231e-02,-,-,-,
2612,15487,3.50237e+01,-2.31519e+00,1.00000e+00,-,-,-,9.83721e+00,2.29475e-02,-,-,-,
2611,15721,3.61288e+01,-4.24260e+00,1.00000e+00,-,-,-,6.00131e+00,2.60460e-02,-,-,-,
2610,15406,2.53044e+01,4.45189e-01,1.00000e+00,-,-,-,1.01736e+01,3.83724e-02,-,-,-,
2609,15785,2.59588e+01,9.49081e-01,7.47248e-01,-,-,-,1.03293e+01,3.67961e-02,-,-,-,
2608,15743,1.27967e+01,4.12401e+00,1.00000e+00,-,-,-,1.41934e+01,6.00853e-02,-,-,-,
2607,15495,2.93156e+01,4.42986e+00,1.00000e+00,-,-,-,1.41756e+01,2.73701e-02,-,-,-,
2606,15458,3.04334e+01,4.41102e+00,1.00000e+00,-,-,-,1.49948e+00,2.37395e-02,-,-,-,
2605,15463,1.44198e+01,2.65373e+00,1.00000e+00,-,-,-,9.29561e+00,5.81138e-02,-,-,-,
2604,15534,1.44355e+01,3.33914e+00,1.00000e+00,-,-,-,8.01824e+00,5.80749e-02,-,-,-,
2603,15615,2.35790e+01,-3.48810e+00,1.00000e+00,-,-,-,2.52917e+00,4.43642e-02,-,-,-,
2602,15771,3.62589e+01,-3.77624e+00,1.00000e+00,-,-,-,7.23358e+00,2.49812e-02,-,-,-,
2601,15562,1.71046e+01,4.70100e+00,1.00000e+00,-,-,-,1.19254e+01,5.32407e-02,-,-,-,
2600,15649,3.36337e+01,-1.47579e-01,1.00000e+00,-,-,-,9.72544e+00,2.09166e-02,-,-,-,
2599,15747,3.34641e+01,-2.65059e-01,1.00000e+00,-,-,-,9.85230e+00,2.14394e-02,-,-,-,
2598,15431,2.65861e+01,1.71502e+00,1.00000e+00,-,-,-,1.04881e+01,3.51510e-02,-,-,-,
2597,15430,2.73440e+01,2.64685e+00,1.00000e+00,-,-,-,6.25851e+00,3.32744e-02,-,-,-,
2596,15639,1.59859e+01,1.64003e+00,1.00000e+00,-,-,-,9.46643e+00,5.62617e-02,-,-,-,
2595,15705,2.05349e+01,-3.72392e+00,1.00000e+00,-,-,-,6.11373e+00,5.12400e-02,-,-,-,
2594,15500,2.10231e+01,-3.53196e+00,1.00000e+00,-,-,-,9.97479e+00,5.04229e-02,-,-,-,
2593,15482,2.94660e+01,-4.55142e+00,1.00000e+00,-,-,-,9.67853e+00,3.28146e-02,-,-,-,
2592,15627,1.95860e+01,-3.86394e+00,1.00000e+00,-,-,-,8.45988e+00,5.23777e-02,-,-,-,
2591,15739,3.08687e+01,-4.66486e+00,1.00000e+00,-,-,-,9.57543e+00,3.08189e-02,-,-,-,
2590,15582,3.00761e+01,-4.79208e+00,1.00000e+00,-,-,-,9.44211e+00,3.22915e-02,-,-,-,
2589,15727,3.29943e+01,3.70050e-01,1.00000e+00,-,-,-,9.77853e+00,2.13470e-02,-,-,-,
2588,15418,1.90660e+01,-6.26652e-01,1.00000e+00,-,-,-,9.69452e+00,5.25938e-02,-,-,-,
2587,15474,1.94449e+01,-1.25427e+00,1.00000e+00,-,-,-,9.36616e+00,5.21822e-02,-,-,-,
2586,15654,2.73936e+01,4.23916e+00,1.00000e+00,-,-,-,7.36004e+00,3.24422e-02,-,-,-,
2585,15716,2.72577e+01,4.09585e+00,1.00000e+00,-,-,-,6.87668e+00,3.27710e-02,-,-,-,
2584,15625,2.81146e+01,3.77584e+00,1.00000e+00,-,-,-,5.03711e+00,3.12789e-02,-,-,-,
2583,15498,2.87611e+01,3.11920e+00,1.00000e+00,-,-,-,9.05793e+00,3.03499e-02,-,-,-,
2582,15707,1.89020e+01,-3.54253e+00,1.00000e+00,-,-,-,7.49526e+00,5.28407e-02,-,-,-,
2581,15488,3.39344e+01,-1.05162e+00,1.00000e+00,-,-,-,9.82961e+00,2.19987e-02,-,-,-,
2580,15737,2.83698e+01,3.34759e+00,1.00000e+00,-,-,-,7.88112e+00,3.10132e-02,-,-,-,
2579,15763,2.84428e+01,2.95516e+00,1.00000e+00,-,-,-,8.59486e+00,3.11225e-02,-,-,-,
2578,15666,2.66797e+01,4.47288e+00,1.00000e+00,-,-,-,8.19752e+00,3.36801e-02,-,-,-,
2577,15369,2.62784e+01,5.00000e+00,1.00000e+00,-,-,-,8.14816e+00,3.42125e-02,-,-,-,
2576,15665,2.59803e+01,4.73550e+00,1.00000e+00,-,-,-,8.35550e+00,3.49237e-02,-,-,-,
2575,15642,1.41565e+01,4.55430e+00,1.00000e+00,-,-,-,1.38618e+01,5.81783e-02,-,-,-,
2574,15355,1.43460e+01,5.00000e+00,1.00000e+00,-,-,-,1.53053e+01,5.77046e-02,-,-,-,
2573,15356,1.46105e+01,5.00000e+00,1.00000e+00,-,-,-,1.48801e+01,5.73271e-02,-,-,-,
2572,15725,1.45187e+01,4.20050e+00,1.00000e+00,-,-,-,9.87985e+00,5.78039e-02,-,-,-,
2571,15643,1.44567e+01,4.56989e+00,1.00000e+00,-,-,-,1.29727e+01,5.77474e-02,-,-,-,
2570,15434,3.54642e+01,-3.10093e+00,1.00000e+00,-,-,-,1.02263e+01,2.41196e-02,-,-,-,
2569,15592,2.90195e+01,4.63823e+00,1.00000e+00,-,-,-,1.29807e+01,2.83239e-02,-,-,-,
2568,15591,2.93162e+01,4.70944e+00,1.00000e+00,-,-,-,1.10039e+01,2.72138e-02,-,-,-,
2567,15378,2.91370e+01,5.00000e+00,1.00000e+00,-,-,-,1.24809e+01,2.76629e-02,-,-,-,
2566,15784,3.33168e+01,-3.96318e-01,7.21706e-01,-,-,-,9.95835e+00,2.19445e-02,-,-,-,
2565,15489,3.27502e+01,3.15278e-01,1.00000e+00,-,-,-,9.84730e+00,2.19554e-02,-,-,-,
2564,15386,3.04985e+01,5.00000e+00,1.00000e+00,-,-,-,6.65764e-01,2.31740e-02,-,-,-,
2563,15567,3.05084e+01,4.44802e+00,1.00000e+00,-,-,-,1.61682e+00,2.34956e-02,-,-,-,
2562,15703,3.06388e+01,4.04361e+00,1.00000e+00,-,-,-,2.79806e+00,2.34131e-02,-,-,-,
2561,15494,2.94926e+01,4.12456e+00,1.00000e+00,-,-,-,1.09383e+01,2.68975e-02,-,-,-,
2560,15782,1.34352e+01,-4.64362e+00,7.44012e-01,-,-,-,1.35582e+01,5.46605e-02,-,-,-,
2559,15347,3.62779e+01,-2.43775e+00,1.00000e+00,-,-,-,9.59502e+00,2.19970e-02,-,-,-,
2558,15469,1.29966e+01,4.34781e+00,1.00000e+00,-,-,-,1.83225e+01,5.98976e-02,-,-,-,
2557,15352,1.31944e+01,5.00000e+00,1.00000e+00,-,-,-,2.60396e+01,5.94847e-02,-,-,-,
2556,15786,1.53937e+01,3.93682e+00,7.68981e-01,-,-,-,7.08452e+00,5.66649e-02,-,-,-,
2555,15350,3.79721e+01,-4.35895e+00,1.00000e+00,-,-,-,9.67317e+00,2.61839e-02,-,-,-,
2554,15416,2.10061e+01,-2.38841e+00,1.00000e+00,-,-,-,9.16367e+00,5.03211e-02,-,-,-,
2553,15780,3.73038e+01,-4.64857e+00,7.84866e-01,-,-,-,1.29839e+01,2.69087e-02,-,-,-,
2552,15706,3.68562e+01,-4.53795e+00,1.00000e+00,-,-,-,8.42227e+00,2.66088e-02,-,-,-,
2551,15779,2.10941e+01,-2.64262e+00,7.33151e-01,-,-,-,8.81983e+00,5.02163e-02,-,-,-,
2550,15570,2.14117e+01,4.58015e+00,1.00000e+00,-,-,-,9.91803e+00,4.45038e-02,-,-,-,
2549,15415,2.13972e+01,-3.00798e+00,1.00000e+00,-,-,-,9.00082e+00,4.98083e-02,-,-,-,
2548,10634,2.27772e+01,-5.00000e+00,5.00000e-01,-,-,-,7.70830e+00,4.74669e-02,-,-,-,
2547,10660,2.98005e+01,3.05718e+00,5.00000e-01,-,-,-,9.76108e+00,2.65788e-02,-,-,-,
2546,10630,3.45485e+01,-5.00000e+00,5.00000e-01,-,-,-,7.73113e+00,2.81884e-02,-,-,-,
2545,15297,3.06354e+01,2.73126e+00,5.00000e-01,-,-,-,9.37986e+00,2.44104e-02,-,-,-,
2544,10969,2.91424e+01,4.22517e+00,0.00000e+00,-,-,-,2.96671e+01,2.82593e-02,-,-,-,
2543,11182,2.39225e+01,-4.51630e+00,0.00000e+00,-,-,-,7.85588e+00,4.47215e-02,-,-,-,
2542,10780,1.99057e+01,-3.10127e+00,5.00000e-01,-,-,-,6.02622e+00,5.18700e-02,-,-,-,
2541,15064,1.53578e+01,5.00000e+00,5.00000e-01,-,-,-,1.45202e+01,5.61738e-02,-,-,-,
2540,15722,1.46022e+01,3.28879e+00,1.00000e+00,-,-,-,7.94844e+00,5.78646e-02,-,-,-,
2539,15137,3.03396e+01,2.52945e+00,5.00000e-01,-,-,-,1.00680e+01,2.54297e-02,-,-,-,
2538,15053,1.91818e+01,-2.29476e+00,5.00000e-01,-,-,-,8.29323e+00,5.24882e-02,-,-,-,
2537,10825,3.44471e+01,-5.00000e+00,0.00000e+00,-,-,-,7.79095e+00,2.82339e-02,-,-,-,
2536,15092,3.29814e+01,-5.00000e+00,5.00000e-01,-,-,-,8.44392e+00,2.92107e-02,-,-,-,
2535,15149,2.88861e+01,3.57499e+00,5.00000e-01,-,-,-,1.10928e+01,2.97036e-02,-,-,-,
2534,10867,3.75388e+01,-3.69970e+00,0.00000e+00,-,-,-,1.02404e+01,2.43161e-02,-,-,-,
2533,11015,2.88802e+01,3.61105e+00,0.00000e+00,-,-,-,1.10300e+01,2.96862e-02,-,-,-,
2532,10783,2.85525e+01,3.94146e+00,5.00000e-01,-,-,-,6.49561e+00,3.01802e-02,-,-,-,
2531,10946,2.57876e+01,3.49005e+00,0.00000e+00,-,-,-,9.42567e+00,3.59870e-02,-,-,-,
2530,10967,2.92590e+01,3.26584e+00,0.00000e+00,-,-,-,9.09681e+00,2.91744e-02,-,-,-,
2529,11048,2.56508e+01,4.25558e-02,0.00000e+00,-,-,-,9.71084e+00,3.79634e-02,-,-,-,
2528,10849,1.91225e+01,-5.00000e+00,0.00000e+00,-,-,-,1.68125e+01,5.29757e-02,-,-,-,
2527,10918,1.83595e+01,-3.20169e+00,0.00000e+00,-,-,-,9.67093e+00,5.31735e-02,-,-,-,
2526,10970,2.92188e+01,3.89430e+00,0.00000e+00,-,-,-,1.74054e+01,2.78713e-02,-,-,-,
2525,11218,3.06103e+01,2.97655e+00,0.00000e+00,-,-,-,8.96927e+00,2.42705e-02,-,-,-,
2524,10797,3.04193e+01,3.25538e+00,5.00000e-01,-,-,-,8.64856e+00,2.46001e-02,-,-,-,
2523,10877,1.50720e+01,5.00000e+00,0.00000e+00,-,-,-,1.46849e+01,5.66386e-02,-,-,-,
2522,15210,1.49790e+01,4.64908e+00,5.00000e-01,-,-,-,1.28920e+01,5.69439e-02,-,-,-,
2521,15193,3.51531e+01,-4.88757e+00,5.00000e-01,-,-,-,7.77043e+00,2.76957e-02,-,-,-,
2520,10629,3.55245e+01,-5.00000e+00,5.00000e-01,-,-,-,7.89573e+00,2.78749e-02,-,-,-,
2519,15071,2.72678e+01,5.00000e+00,5.00000e-01,-,-,-,1.00975e+01,3.22967e-02,-,-,-,
2518,15233,2.00709e+01,-2.33341e+00,5.00000e-01,-,-,-,8.13356e+00,5.15656e-02,-,-,-,
2517,10973,3.03597e+01,2.50632e+00,0.00000e+00,-,-,-,9.97502e+00,2.53918e-02,-,-,-,
2516,10720,2.18264e+01,-4.54817e+00,5.00000e-01,-,-,-,1.08060e+01,4.89882e-02,-,-,-,
2515,15234,1.76848e+01,-4.61064e+00,5.00000e-01,-,-,-,1.34769e+01,5.37124e-02,-,-,-,
2514,15199,2.26123e+01,-4.45991e+00,5.00000e-01,-,-,-,7.10161e+00,4.72754e-02,-,-,-,
2513,15250,3.57172e+01,-4.75451e+00,5.00000e-01,-,-,-,8.54396e+00,2.72846e-02,-,-,-,
2512,11097,3.51068e+01,-4.87746e+00,0.00000e+00,-,-,-,7.92363e+00,2.76836e-02,-,-,-,
2511,15263,2.65781e+01,1.07867e+00,5.00000e-01,-,-,-,9.52660e+00,3.55524e-02,-,-,-,
2510,11247,2.71887e+01,4.71200e+00,0.00000e+00,-,-,-,9.22633e+00,3.25916e-02,-,-,-,
2509,10889,2.72556e+01,5.00000e+00,0.00000e+00,-,-,-,1.02251e+01,3.23261e-02,-,-,-,
2508,10979,2.74544e+01,4.53624e+00,0.00000e+00,-,-,-,9.09655e+00,3.21720e-02,-,-,-,
2507,15288,1.99304e+01,-1.93371e+00,5.00000e-01,-,-,-,8.24742e+00,5.16814e-02,-,-,-,
2506,10781,1.95430e+01,-1.82590e+00,5.00000e-01,-,-,-,8.28385e+00,5.21119e-02,-,-,-,
2505,10784,1.85173e+01,-7.32488e-01,5.00000e-01,-,-,-,9.71153e+00,5.32531e-02,-,-,-,
2504,11232,1.82999e+01,-5.81929e-01,0.00000e+00,-,-,-,9.81359e+00,5.35072e-02,-,-,-,
2503,10775,2.78680e+01,2.87994e+00,5.00000e-01,-,-,-,7.38682e+00,3.22720e-02,-,-,-,
2502,10977,3.64554e+01,-4.58592e+00,0.00000e+00,-,-,-,5.88942e+00,2.68092e-02,-,-,-,
2501,11251,2.50067e+01,-5.25041e-01,0.00000e+00,-,-,-,9.51037e+00,3.95852e-02,-,-,-,
2500,15132,3.54278e+01,-4.30069e+00,5.00000e-01,-,-,-,1.01415e+01,2.63082e-02,-,-,-,
2499,15125,1.89861e+01,3.69662e+00,5.00000e-01,-,-,-,9.82913e+00,5.00848e-02,-,-,-,
2498,10650,1.72011e+01,3.77199e+00,5.00000e-01,-,-,-,9.48414e+00,5.35506e-02,-,-,-,
2497,10942,1.71405e+01,3.71065e+00,0.00000e+00,-,-,-,9.51641e+00,5.37045e-02,-,-,-,
2496,10956,3.11620e+01,-4.28780e+00,0.00000e+00,-,-,-,9.92319e+00,2.95774e-02,-,-,-,
2495,10656,3.11662e+01,-4.31277e+00,5.00000e-01,-,-,-,9.77028e+00,2.96280e-02,-,-,-,
2494,10972,2.98169e+01,3.03711e+00,0.00000e+00,-,-,-,9.68547e+00,2.65393e-02,-,-,-,
2493,11010,3.02968e+01,3.05658e+00,0.00000e+00,-,-,-,9.14437e+00,2.51059e-02,-,-,-,
2492,10840,2.20244e+01,-5.00000e+00,0.00000e+00,-,-,-,8.49956e+00,4.89722e-02,-,-,-,
2491,10817,3.66250e+01,-3.87294e+00,5.00000e-01,-,-,-,7.77343e+00,2.50236e-02,-,-,-,
2490,10945,2.36091e+01,3.57426e+00,0.00000e+00,-,-,-,9.77832e+00,4.04325e-02,-,-,-,
2489,11200,2.45053e+01,4.29200e+00,0.00000e+00,-,-,-,9.19250e+00,3.81423e-02,-,-,-,
2488,10745,2.54222e+01,4.32701e+00,5.00000e-01,-,-,-,8.88908e+00,3.62514e-02,-,-,-,
2487,11140,2.27322e+01,-3.03958e+00,0.00000e+00,-,-,-,7.74438e+00,4.57338e-02,-,-,-,
2486,10778,2.25971e+01,-3.52941e+00,5.00000e-01,-,-,-,6.60157e+00,4.64588e-02,-,-,-,
2485,11151,1.73358e+01,-4.13758e+00,0.00000e+00,-,-,-,1.19626e+01,5.38578e-02,-,-,-,
2484,11050,2.56981e+01,4.42303e+00,0.00000e+00,-,-,-,8.70291e+00,3.56431e-02,-,-,-,
2483,10633,2.30731e+01,-5.00000e+00,5.00000e-01,-,-,-,8.41720e+00,4.68985e-02,-,-,-,
2482,15188,3.14148e+01,2.72168e+00,5.00000e-01,-,-,-,9.41944e+00,2.22452e-02,-,-,-,
2481,10602,1.70032e+01,-1.21009e-01,5.00000e-01,-,-,-,9.91990e+00,5.50649e-02,-,-,-,
2480,10914,1.69864e+01,-6.67592e-02,0.00000e+00,-,-,-,9.79564e+00,5.50834e-02,-,-,-,
2479,11039,1.78821e+01,-6.58462e-01,0.00000e+00,-,-,-,9.91676e+00,5.40120e-02,-,-,-,
2478,11112,3.14928e+01,2.35914e+00,0.00000e+00,-,-,-,9.43813e+00,2.23917e-02,-,-,-,
2477,15252,3.61388e+01,-4.53792e+00,5.00000e-01,-,-,-,7.14510e+00,2.67321e-02,-,-,-,
2476,10824,3.54990e+01,-5.00000e+00,0.00000e+00,-,-,-,7.85418e+00,2.78774e-02,-,-,-,
2475,10713,3.58603e+01,-4.89778e+00,5.00000e-01,-,-,-,9.26619e+00,2.76117e-02,-,-,-,
2474,10628,3.60590e+01,-5.00000e+00,5.00000e-01,-,-,-,1.03345e+01,2.78600e-02,-,-,-,
2473,10822,3.61661e+01,-5.00000e+00,0.00000e+00,-,-,-,1.09837e+01,2.78738e-02,-,-,-,
2472,10823,3.60007e+01,-5.00000e+00,0.00000e+00,-,-,-,1.02795e+01,2.78577e-02,-,-,-,
2471,11023,2.31666e+01,-4.42669e+00,0.00000e+00,-,-,-,6.18832e+00,4.61467e-02,-,-,-,
2470,10837,2.30648e+01,-5.00000e+00,0.00000e+00,-,-,-,8.81421e+00,4.69193e-02,-,-,-,
2469,11185,2.65843e+01,4.21824e+00,0.00000e+00,-,-,-,7.99633e+00,3.39906e-02,-,-,-,
2468,10808,2.03056e+01,-2.35023e+00,5.00000e-01,-,-,-,8.54428e+00,5.12734e-02,-,-,-,
2467,10806,2.04425e+01,-2.94971e+00,5.00000e-01,-,-,-,7.52887e+00,5.11793e-02,-,-,-,
2466,11202,1.47451e+01,3.07924e+00,0.00000e+00,-,-,-,8.10456e+00,5.76947e-02,-,-,-,
2465,11179,1.91237e+01,-3.81167e+00,0.00000e+00,-,-,-,8.90740e+00,5.27372e-02,-,-,-,
2464,11213,1.94754e+01,-3.21835e+00,0.00000e+00,-,-,-,5.52808e+00,5.23296e-02,-,-,-,
2463,15056,1.28951e+01,3.81970e+00,5.00000e-01,-,-,-,1.14735e+01,5.99439e-02,-,-,-,
2462,15162,2.74002e+01,3.19831e+00,5.00000e-01,-,-,-,5.72059e+00,3.29377e-02,-,-,-,
2461,11273,2.76454e+01,2.83552e+00,0.00000e+00,-,-,-,6.99589e+00,3.27098e-02,-,-,-,
2460,10947,2.70303e+01,3.37650e+00,0.00000e+00,-,-,-,9.48010e+00,3.35196e-02,-,-,-,
2459,10647,2.70128e+01,3.37151e+00,5.00000e-01,-,-,-,9.32269e+00,3.35502e-02,-,-,-,
2458,11029,2.74735e+01,2.90460e+00,0.00000e+00,-,-,-,5.24817e+00,3.29623e-02,-,-,-,
2457,10928,2.21265e+01,-2.75816e+00,0.00000e+00,-,-,-,9.20674e+00,4.67962e-02,-,-,-,
2456,10680,2.99236e+01,3.53104e+00,5.00000e-01,-,-,-,9.85362e+00,2.58708e-02,-,-,-,
2455,10971,2.94273e+01,3.47078e+00,0.00000e+00,-,-,-,1.04848e+01,2.74093e-02,-,-,-,
2454,10661,2.93827e+01,3.48697e+00,5.00000e-01,-,-,-,8.46852e+00,2.75334e-02,-,-,-,
2453,15074,2.84810e+01,5.00000e+00,5.00000e-01,-,-,-,1.67392e+01,2.96387e-02,-,-,-,
2452,15676,3.62546e+01,-3.06911e+00,1.00000e+00,-,-,-,8.54713e+00,2.34188e-02,-,-,-,
2451,15151,2.88584e+01,4.09265e+00,5.00000e-01,-,-,-,1.14788e+01,2.92840e-02,-,-,-,
2450,10968,2.93899e+01,3.80591e+00,0.00000e+00,-,-,-,1.26585e+01,2.84431e-02,-,-,-,
2449,11287,2.38024e+01,-2.85460e+00,0.00000e+00,-,-,-,4.14329e+00,4.34132e-02,-,-,-,
2448,10644,2.17585e+01,-3.25813e+00,5.00000e-01,-,-,-,9.08385e+00,4.80460e-02,-,-,-,
2447,10929,2.17581e+01,-3.24443e+00,0.00000e+00,-,-,-,9.00167e+00,4.80360e-02,-,-,-,
2446,10694,2.22827e+01,-3.35655e+00,5.00000e-01,-,-,-,8.36084e+00,4.69820e-02,-,-,-,
2445,10847,1.95181e+01,-5.00000e+00,0.00000e+00,-,-,-,1.78508e+01,5.27169e-02,-,-,-,
2444,10888,2.69374e+01,5.00000e+00,0.00000e+00,-,-,-,8.90717e+00,3.29365e-02,-,-,-,
2443,10876,1.49121e+01,5.00000e+00,0.00000e+00,-,-,-,1.45679e+01,5.68829e-02,-,-,-,
2442,11285,1.91538e+01,-3.53005e+00,0.00000e+00,-,-,-,6.99571e+00,5.26498e-02,-,-,-,
2441,11225,1.89020e+01,-3.54253e+00,0.00000e+00,-,-,-,7.49526e+00,5.28407e-02,-,-,-,
2440,15168,1.88149e+01,-3.61948e+00,5.00000e-01,-,-,-,8.69026e+00,5.29156e-02,-,-,-,
2439,11178,1.85906e+01,-3.94350e+00,0.00000e+00,-,-,-,1.04109e+01,5.31352e-02,-,-,-,
2438,11054,1.88136e+01,-1.24727e+00,0.00000e+00,-,-,-,9.40270e+00,5.29157e-02,-,-,-,
2437,11038,1.90958e+01,-1.81360e+00,0.00000e+00,-,-,-,8.49736e+00,5.26090e-02,-,-,-,
2436,10983,1.51310e+01,3.44069e+00,0.00000e+00,-,-,-,4.00934e+00,5.71980e-02,-,-,-,
2435,11155,1.49232e+01,3.78017e+00,0.00000e+00,-,-,-,5.20126e+00,5.73883e-02,-,-,-,
2434,10944,2.13276e+01,3.60819e+00,0.00000e+00,-,-,-,9.70706e+00,4.52471e-02,-,-,-,
2433,10861,3.31253e+01,1.01170e+00,0.00000e+00,-,-,-,9.63056e+00,2.00823e-02,-,-,-,
2432,15084,3.39176e+01,1.40339e-01,5.00000e-01,-,-,-,9.59756e+00,1.98853e-02,-,-,-,
2431,15073,2.78770e+01,5.00000e+00,5.00000e-01,-,-,-,1.31778e+01,3.10624e-02,-,-,-,
2430,10898,2.97005e+01,5.00000e+00,0.00000e+00,-,-,-,1.80776e+00,2.56818e-02,-,-,-,
2429,11241,1.99147e+01,-2.49326e+00,0.00000e+00,-,-,-,7.61603e+00,5.17817e-02,-,-,-,
2428,10798,1.96522e+01,-3.14886e+00,5.00000e-01,-,-,-,5.41382e+00,5.21425e-02,-,-,-,
2427,15257,1.98959e+01,-2.66505e+00,5.00000e-01,-,-,-,6.99266e+00,5.18161e-02,-,-,-,
2426,10916,1.91717e+01,-2.29408e+00,0.00000e+00,-,-,-,7.08922e+00,5.25020e-02,-,-,-,
2425,10980,1.94554e+01,-2.88519e+00,0.00000e+00,-,-,-,5.35561e+00,5.23041e-02,-,-,-,
2424,15141,1.94560e+01,-2.84371e+00,5.00000e-01,-,-,-,5.50222e+00,5.22759e-02,-,-,-,
2423,11269,1.52421e+01,2.61686e+00,0.00000e+00,-,-,-,8.73056e+00,5.71233e-02,-,-,-,
2422,11003,3.58272e+01,-4.37568e+00,0.00000e+00,-,-,-,7.38626e+00,2.63935e-02,-,-,-,
2421,10753,2.77020e+01,2.93780e+00,5.00000e-01,-,-,-,6.85585e+00,3.25407e-02,-,-,-,
2420,10927,2.24491e+01,-2.34642e+00,0.00000e+00,-,-,-,9.27013e+00,4.57622e-02,-,-,-,
2419,11072,3.67822e+01,-3.47825e+00,0.00000e+00,-,-,-,8.94780e+00,2.40265e-02,-,-,-,
2418,15121,2.30581e+01,-1.74990e+00,5.00000e-01,-,-,-,9.63553e+00,4.40717e-02,-,-,-,
2417,15120,2.24626e+01,-2.33863e+00,5.00000e-01,-,-,-,8.93951e+00,4.57329e-02,-,-,-,
2416,15076,2.97018e+01,5.00000e+00,5.00000e-01,-,-,-,2.46741e+00,2.56842e-02,-,-,-,
2415,10600,1.83350e+01,-3.27011e+00,5.00000e-01,-,-,-,1.00967e+01,5.31968e-02,-,-,-,
2414,10724,2.98962e+01,4.47428e+00,5.00000e-01,-,-,-,5.12745e+00,2.53565e-02,-,-,-,
2413,15299,2.97546e+01,3.97626e+00,5.00000e-01,-,-,-,9.97331e+00,2.61225e-02,-,-,-,
2412,15113,2.02002e+01,-1.58371e+00,5.00000e-01,-,-,-,9.32762e+00,5.13223e-02,-,-,-,
2411,10913,1.58096e+01,1.05234e+00,0.00000e+00,-,-,-,9.53319e+00,5.64927e-02,-,-,-,
2410,11216,2.49679e+01,-7.68296e-01,0.00000e+00,-,-,-,9.53116e+00,3.98289e-02,-,-,-,
2409,15100,2.34402e+01,-5.00000e+00,5.00000e-01,-,-,-,9.78362e+00,4.62017e-02,-,-,-,
2408,11190,2.01457e+01,-3.80544e+00,0.00000e+00,-,-,-,6.45796e+00,5.17836e-02,-,-,-,
2407,15096,2.57215e+01,-5.00000e+00,5.00000e-01,-,-,-,1.03304e+01,4.12703e-02,-,-,-,
2406,11174,3.09493e+01,2.74717e+00,0.00000e+00,-,-,-,9.25857e+00,2.35128e-02,-,-,-,
2405,10777,1.96274e+01,-3.76349e+00,5.00000e-01,-,-,-,7.58258e+00,5.23032e-02,-,-,-,
2404,10985,2.77188e+01,1.58882e+00,0.00000e+00,-,-,-,8.74056e+00,3.32221e-02,-,-,-,
2403,10965,2.82378e+01,1.84948e+00,0.00000e+00,-,-,-,8.83938e+00,3.21737e-02,-,-,-,
2402,10919,1.67380e+01,-3.22775e+00,0.00000e+00,-,-,-,9.74706e+00,5.40868e-02,-,-,-,
